Sequence ID:,Length,GC Content
seq32515,145,34.48275862068966
seq32516,123,36.58536585365854
seq32517,228,35.08771929824561
seq32518,154,44.15584415584416
seq32519,265,71.32075471698113
seq32520,102,97.05882352941177
seq32521,204,31.372549019607842
seq32522,152,10.526315789473683
seq32523,145,55.172413793103445
seq32524,108,34.25925925925926
seq32525,264,47.72727272727273
seq32526,264,56.81818181818182
seq32527,213,34.27230046948357
seq32529,164,63.41463414634146
seq32530,151,61.58940397350994
seq32531,206,49.029126213592235
seq32533,132,19.696969696969695
seq32535,118,83.89830508474576
seq32536,263,67.68060836501901
seq32540,194,45.876288659793815
seq32541,285,46.31578947368421
seq32542,132,56.060606060606055
seq32543,190,82.63157894736842
seq32544,156,70.51282051282051
seq32545,151,23.178807947019866
seq32546,220,27.727272727272727
seq32547,288,48.61111111111111
seq32549,119,63.86554621848739
seq32550,148,72.97297297297297
seq32551,221,23.076923076923077
seq32553,281,49.11032028469751
seq32554,113,36.283185840707965
seq32555,249,32.53012048192771
seq32558,236,58.05084745762712
seq32559,208,36.05769230769231
seq32560,111,71.17117117117117
seq32561,281,25.97864768683274
seq32562,245,48.16326530612245
seq32563,260,40.76923076923077
seq32565,232,49.137931034482754
seq32566,200,57.49999999999999
seq32567,286,42.65734265734265
seq32568,173,71.09826589595376
seq32569,103,77.66990291262135
seq32573,162,46.913580246913575
seq32574,219,58.44748858447488
seq32575,298,8.389261744966444
seq32577,232,55.603448275862064
seq32578,122,40.16393442622951
seq32579,195,53.333333333333336
seq32580,161,63.35403726708074
seq32581,163,20.858895705521473
seq32582,227,59.03083700440529
seq32583,253,42.29249011857708
seq32584,142,68.30985915492957
seq32585,116,18.103448275862068
seq32587,105,45.714285714285715
seq32589,199,51.256281407035175
seq32590,184,44.565217391304344
seq32591,178,50.0
seq32592,213,51.173708920187785
seq32593,119,63.86554621848739
seq32594,181,46.408839779005525
seq32595,297,13.468013468013467
seq32597,235,30.21276595744681
seq32598,276,68.47826086956522
seq32599,135,46.666666666666664
seq32600,298,86.57718120805369
seq32601,247,42.51012145748988
seq32602,113,82.30088495575221
seq32603,135,56.2962962962963
seq32604,175,58.857142857142854
seq32605,157,88.53503184713377
seq32606,156,42.30769230769231
seq32608,229,76.41921397379913
seq32609,127,7.086614173228346
seq32610,246,67.88617886178862
seq32611,181,35.35911602209944
seq32612,184,73.91304347826086
seq32613,271,50.184501845018445
seq32615,237,77.63713080168776
seq32616,228,43.859649122807014
seq32617,241,37.75933609958506
seq32618,138,28.26086956521739
seq32620,139,51.798561151079134
seq32621,241,69.70954356846472
seq32622,131,25.190839694656486
seq32624,103,30.097087378640776
seq32626,169,37.278106508875744
seq32627,244,74.18032786885246
seq32628,247,75.30364372469636
seq32629,259,83.78378378378379
seq32630,206,26.699029126213592
seq32632,288,77.08333333333334
seq32633,274,56.934306569343065
seq32635,110,12.727272727272727
seq32637,260,59.23076923076923
seq32639,217,38.70967741935484
seq32640,272,11.397058823529411
seq32641,202,22.772277227722775
seq32642,219,71.23287671232876
seq32643,203,42.857142857142854
seq32644,273,65.56776556776556
seq32645,102,97.05882352941177
seq32646,116,56.896551724137936
seq32647,260,31.92307692307692
seq32648,123,21.138211382113823
seq32652,173,71.67630057803468
seq32653,219,87.21461187214612
seq32657,188,34.57446808510639
seq32658,136,45.588235294117645
seq32659,220,38.18181818181819
seq32660,248,75.0
seq32664,218,15.59633027522936
seq32665,287,48.08362369337979
seq32666,160,38.125
seq32667,202,75.74257425742574
seq32668,131,12.977099236641221
seq32669,290,49.310344827586206
seq32672,151,44.370860927152314
seq32673,111,27.027027027027028
seq32676,124,34.67741935483871
seq32677,129,17.829457364341085
seq32679,236,36.86440677966102
seq32680,220,65.45454545454545
seq32681,272,30.14705882352941
seq32682,146,39.04109589041096
seq32683,198,89.39393939393939
seq32685,182,41.75824175824176
seq32686,113,25.663716814159294
seq32688,193,60.62176165803109
seq32689,118,45.76271186440678
seq32691,203,42.857142857142854
seq32692,154,7.792207792207792
seq32693,102,15.686274509803921
seq32694,292,49.65753424657534
seq32695,243,64.19753086419753
seq32697,195,64.61538461538461
seq32698,114,25.438596491228072
seq32700,135,66.66666666666666
seq32701,240,17.916666666666668
seq32703,140,58.57142857142858
seq32706,273,26.00732600732601
seq32707,242,51.2396694214876
seq32708,164,52.4390243902439
seq32709,106,75.47169811320755
seq32710,227,17.180616740088105
seq32711,261,16.85823754789272
seq32713,229,55.895196506550214
seq32714,145,50.3448275862069
seq32715,148,95.27027027027027
seq32717,288,67.01388888888889
seq32718,139,52.51798561151079
seq32720,158,58.86075949367089
seq32721,268,49.62686567164179
seq32722,184,37.5
seq32724,128,55.46875
seq32725,106,63.20754716981132
seq32726,171,78.3625730994152
seq32727,193,18.134715025906736
seq32728,209,42.58373205741627
seq32729,246,76.01626016260163
seq32731,266,47.368421052631575
seq32733,137,58.3941605839416
seq32734,292,35.95890410958904
seq32736,102,66.66666666666666
seq32737,141,30.49645390070922
seq32738,149,43.624161073825505
seq32739,229,15.283842794759824
seq32741,243,60.49382716049383
seq32743,216,31.944444444444443
seq32744,144,43.05555555555556
seq32745,231,94.37229437229438
seq32746,129,4.651162790697675
seq32747,182,50.0
seq32748,239,49.37238493723849
seq32749,183,68.85245901639344
seq32750,253,51.77865612648221
seq32751,139,74.82014388489209
seq32752,109,38.53211009174312
seq32753,148,33.78378378378378
seq32755,290,72.41379310344827
seq32756,200,56.00000000000001
seq32758,274,72.62773722627736
seq32759,147,64.62585034013605
seq32760,135,37.77777777777778
seq32762,248,56.048387096774185
seq32763,242,35.53719008264463
seq32764,192,18.75
seq32765,127,52.75590551181102
seq32767,111,70.27027027027027
seq32768,277,32.49097472924188
seq32769,107,54.20560747663551
seq32771,187,41.17647058823529
seq32772,231,48.917748917748916
seq32773,223,30.94170403587444
seq32774,102,31.372549019607842
seq32775,199,34.17085427135678
seq32776,171,37.42690058479532
seq32777,251,67.33067729083665
seq32779,120,80.0
seq32780,140,80.0
seq32781,221,39.81900452488688
seq32784,128,65.625
seq32785,124,50.806451612903224
seq32786,107,49.532710280373834
seq32787,233,60.51502145922747
seq32788,161,38.50931677018634
seq32789,136,63.23529411764706
seq32790,234,23.504273504273502
seq32791,108,58.333333333333336
seq32792,125,52.800000000000004
seq32793,108,15.74074074074074
seq32794,254,75.98425196850394
seq32795,269,12.639405204460965
seq32797,258,39.14728682170542
seq32798,229,31.4410480349345
seq32799,264,83.71212121212122
seq32800,136,61.029411764705884
seq32801,257,72.76264591439688
seq32802,259,87.64478764478764
seq32804,221,24.8868778280543
seq32805,289,67.82006920415225
seq32806,245,36.734693877551024
seq32807,111,17.117117117117118
seq32808,164,31.70731707317073
seq32810,277,63.1768953068592
seq32811,299,59.86622073578596
seq32812,234,20.51282051282051
seq32814,259,84.55598455598455
seq32815,129,38.759689922480625
seq32816,223,40.80717488789238
seq32818,228,85.08771929824562
seq32819,175,44.57142857142857
seq32820,246,36.58536585365854
seq32821,171,45.02923976608187
seq32822,244,37.704918032786885
seq32824,157,60.509554140127385
seq32826,123,86.99186991869918
seq32829,297,54.20875420875421
seq32830,289,83.04498269896193
seq32831,182,66.48351648351648
seq32833,167,87.42514970059881
seq32834,214,39.25233644859813
seq32835,189,50.264550264550266
seq32836,247,17.408906882591094
seq32837,135,47.40740740740741
seq32838,101,46.53465346534654
seq32839,128,47.65625
seq32840,240,15.416666666666668
seq32841,129,52.71317829457365
seq32842,218,72.47706422018348
seq32843,133,44.3609022556391
seq32844,101,64.35643564356435
seq32845,152,48.026315789473685
seq32846,224,26.785714285714285
seq32847,294,45.57823129251701
seq32849,218,44.03669724770643
seq32851,178,48.31460674157304
seq32853,264,42.42424242424242
seq32854,289,52.24913494809689
seq32855,220,74.0909090909091
seq32857,112,21.428571428571427
seq32858,239,86.19246861924687
seq32859,180,20.0
seq32860,203,51.231527093596064
seq32861,242,75.20661157024794
seq32862,188,43.61702127659575
seq32863,139,44.60431654676259
seq32864,101,10.891089108910892
seq32865,213,25.352112676056336
seq32866,162,58.64197530864198
seq32867,235,33.191489361702125
seq32868,256,48.4375
seq32869,274,44.16058394160584
seq32872,221,87.33031674208145
seq32873,258,24.8062015503876
seq32874,287,11.498257839721255
seq32875,177,33.33333333333333
seq32877,233,56.65236051502146
seq32878,291,23.02405498281787
seq32879,275,56.36363636363636
seq32880,196,65.81632653061224
seq32881,191,69.10994764397905
seq32882,272,69.11764705882352
seq32883,153,66.66666666666666
seq32885,133,34.58646616541353
seq32886,150,36.0
seq32888,252,75.79365079365078
seq32889,242,26.446280991735538
seq32891,279,30.107526881720432
seq32892,282,39.00709219858156
seq32893,165,31.515151515151512
seq32894,211,39.33649289099526
seq32895,157,70.70063694267516
seq32896,218,77.98165137614679
seq32897,279,22.22222222222222
seq32898,226,19.469026548672566
seq32899,144,27.77777777777778
seq32901,273,69.96336996336996
seq32902,294,62.585034013605444
seq32903,234,55.55555555555556
seq32905,227,40.08810572687225
seq32906,270,41.48148148148148
seq32907,142,67.6056338028169
seq32908,124,84.67741935483872
seq32909,121,85.9504132231405
seq32910,214,58.87850467289719
seq32911,294,46.25850340136054
seq32912,295,67.79661016949152
seq32913,175,88.57142857142857
seq32914,292,61.3013698630137
seq32915,182,13.186813186813188
seq32916,174,40.229885057471265
seq32917,179,50.83798882681564
seq32920,119,42.016806722689076
seq32922,142,73.23943661971832
seq32923,241,71.36929460580913
seq32924,216,28.240740740740737
seq32925,230,34.34782608695652
seq32926,165,22.424242424242426
seq32927,272,51.10294117647059
seq32928,120,50.83333333333333
seq32929,299,59.86622073578596
seq32932,147,34.01360544217687
seq32934,254,61.023622047244096
seq32936,254,57.874015748031496
seq32938,108,50.0
seq32939,240,39.58333333333333
seq32940,148,39.86486486486486
seq32941,166,90.36144578313254
seq32942,174,4.597701149425287
seq32943,169,37.278106508875744
seq32946,125,63.2
seq32947,107,41.1214953271028
seq32948,172,63.95348837209303
seq32949,274,79.1970802919708
seq32953,124,47.58064516129033
seq32954,242,73.96694214876032
seq32955,133,28.57142857142857
seq32956,178,41.01123595505618
seq32958,171,21.052631578947366
seq32959,261,18.007662835249043
seq32960,294,48.97959183673469
seq32961,248,90.32258064516128
seq32963,157,77.07006369426752
seq32964,282,71.63120567375887
seq32965,211,52.60663507109005
seq32966,246,2.0325203252032518
seq32967,125,63.2
seq32970,235,31.914893617021278
seq32971,160,33.125
seq32973,176,14.204545454545455
seq32975,169,79.28994082840237
seq32976,146,21.91780821917808
seq32977,228,25.877192982456144
seq32978,296,46.62162162162162
seq32979,137,30.656934306569344
seq32980,124,52.41935483870967
seq32981,106,42.45283018867924
seq32982,137,54.01459854014598
seq32983,197,70.05076142131979
seq32984,296,70.27027027027027
seq32985,113,58.4070796460177
seq32986,131,13.740458015267176
seq32988,150,38.0
seq32990,271,57.93357933579336
seq32991,251,48.60557768924303
seq32992,151,14.56953642384106
seq32994,266,60.150375939849624
seq32995,279,53.04659498207885
seq32996,153,24.836601307189543
seq32997,168,28.57142857142857
seq32999,249,68.27309236947792
seq33002,149,34.899328859060404
seq33004,183,47.540983606557376
seq33005,174,42.5287356321839
seq33007,136,33.82352941176471
seq33008,185,35.67567567567568
seq33009,239,45.60669456066946
seq33011,108,68.51851851851852
seq33012,280,29.642857142857142
seq33015,210,35.714285714285715
seq33016,154,66.23376623376623
seq33018,137,73.72262773722628
seq33021,167,25.149700598802394
seq33023,188,68.61702127659575
seq33024,185,72.97297297297297
seq33025,121,46.28099173553719
seq33026,185,68.10810810810811
seq33027,151,17.218543046357617
seq33028,127,91.33858267716536
seq33029,182,42.30769230769231
seq33030,256,29.6875
seq33031,299,55.852842809364546
seq33034,107,68.22429906542055
seq33035,268,84.32835820895522
seq33036,269,20.817843866171003
seq33037,200,66.0
seq33038,239,65.27196652719665
seq33039,200,46.0
seq33040,161,46.58385093167702
seq33041,247,23.481781376518217
seq33042,106,69.81132075471697
seq33043,127,44.09448818897638
seq33044,106,42.45283018867924
seq33045,139,70.50359712230215
seq33046,221,30.76923076923077
seq33048,154,28.57142857142857
seq33049,164,24.390243902439025
seq33050,205,50.73170731707317
seq33051,163,61.963190184049076
seq33052,188,28.723404255319153
seq33053,273,13.553113553113553
seq33054,177,38.4180790960452
seq33055,165,19.393939393939394
seq33057,219,45.662100456621005
seq33058,172,45.93023255813954
seq33059,294,70.74829931972789
seq33060,255,59.21568627450981
seq33061,205,14.634146341463413
seq33063,105,8.571428571428571
seq33065,189,62.96296296296296
seq33066,290,31.379310344827587
seq33068,268,53.35820895522389
seq33069,292,76.71232876712328
seq33070,159,74.84276729559748
seq33071,130,45.38461538461539
seq33072,150,18.666666666666668
seq33073,261,57.8544061302682
seq33075,116,1.7241379310344827
seq33076,221,47.511312217194565
seq33077,220,53.63636363636364
seq33078,180,21.11111111111111
seq33079,166,27.10843373493976
seq33081,232,43.103448275862064
seq33082,293,44.7098976109215
seq33083,182,41.75824175824176
seq33085,244,38.114754098360656
seq33086,107,68.22429906542055
seq33088,282,70.92198581560284
seq33090,103,80.58252427184466
seq33091,236,31.35593220338983
seq33093,102,29.411764705882355
seq33096,146,43.83561643835616
seq33097,164,34.756097560975604
seq33098,229,74.235807860262
seq33099,271,68.63468634686348
seq33101,202,71.28712871287128
seq33103,157,35.03184713375796
seq33105,226,37.16814159292036
seq33107,130,70.76923076923077
seq33108,267,23.595505617977526
seq33109,277,32.49097472924188
seq33110,123,44.71544715447154
seq33111,214,27.102803738317753
seq33112,226,13.274336283185843
seq33113,131,47.32824427480916
seq33114,216,0.9259259259259258
seq33115,233,59.227467811158796
seq33116,241,1.2448132780082988
seq33119,263,19.011406844106464
seq33121,224,54.91071428571429
seq33122,285,70.17543859649122
seq33123,230,54.347826086956516
seq33124,184,29.891304347826086
seq33125,150,67.33333333333333
seq33126,206,73.30097087378641
seq33127,294,28.57142857142857
seq33130,147,87.75510204081633
seq33131,219,34.70319634703196
seq33133,166,56.62650602409639
seq33134,280,35.0
seq33135,190,6.842105263157896
seq33137,255,87.45098039215686
seq33138,291,71.47766323024055
seq33140,296,49.32432432432432
seq33141,192,47.91666666666667
seq33142,137,40.87591240875913
seq33143,221,10.85972850678733
seq33144,110,22.727272727272727
seq33145,191,20.418848167539267
seq33146,235,20.851063829787233
seq33148,145,56.55172413793104
seq33149,232,70.6896551724138
seq33150,163,43.558282208588956
seq33152,137,51.82481751824818
seq33153,259,54.440154440154444
seq33155,171,45.614035087719294
seq33156,203,45.320197044334975
seq33158,191,54.45026178010471
seq33159,166,83.73493975903614
seq33160,276,79.34782608695652
seq33161,193,48.704663212435236
seq33162,178,29.213483146067414
seq33163,119,20.168067226890756
seq33164,269,33.82899628252788
seq33167,142,42.25352112676056
seq33168,256,14.0625
seq33171,189,75.13227513227513
seq33173,245,62.04081632653061
seq33174,268,20.149253731343283
seq33175,133,44.3609022556391
seq33176,150,45.33333333333333
seq33177,300,49.333333333333336
seq33178,180,20.0
seq33179,138,50.0
seq33182,210,55.23809523809524
seq33184,148,49.32432432432432
seq33185,232,33.62068965517241
seq33186,142,27.464788732394368
seq33187,149,59.73154362416108
seq33188,243,32.92181069958848
seq33189,173,6.358381502890173
seq33191,282,49.645390070921984
seq33193,110,61.81818181818181
seq33194,270,26.296296296296294
seq33196,289,35.98615916955018
seq33197,165,74.54545454545455
seq33198,115,57.391304347826086
seq33199,180,75.0
seq33201,261,40.229885057471265
seq33203,203,53.69458128078818
seq33205,120,88.33333333333333
seq33206,125,25.6
seq33207,150,75.33333333333333
seq33208,270,52.22222222222223
seq33209,113,55.75221238938053
seq33210,133,24.06015037593985
